   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpa-bam-smg.xml
name:                    cpa-bam-smg
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-13 11:06:19 EEST
tool:                    CPAchecker 2.0.1-svn-38892M
tool executable:         /usr/svcomp/tools/cpa-bam-smg/scripts/cpa.sh
options:                 -svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.081 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip.yml                   ERROR                            3.32        3.45        None
sofia-sipFixed.yml              ERROR                            3.35        3.50        None
sofia-sip_1.yml                 ERROR                            3.15        3.29        None
sofia-sip_2.yml                 ERROR                            3.28        3.45        None
stb.yml                         ERROR                            3.36        3.51        None
stb_1.yml                       ERROR                            4.67        5.21        None
tinydir.yml                     ERROR                            3.32        3.49        None
tinytiff.yml                    false(valid-free)                3.16        3.28        None
wasm-micro-runtime.yml          ERROR                            3.37        3.58        None
wasm-micro-runtimeFixed.yml     ERROR                            3.13        3.29        None
zchunk.yml                      ERROR                            3.21        3.35        None
zchunkFixed.yml                 ERROR                            3.41        3.57        None
zephyr.yml                      ERROR                            2.95        3.07        None
zstd.yml                        ERROR                            3.11        3.26        None
zstdFixed.yml                   ERROR                            3.00        3.21        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1040.19      138.59           -


no-overflow.no-overflow
Run set 2 of 2 with options '-svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                unknown                          1.56        1.64        None
gpac_15.yml             unknown                          1.54        1.61        None
kilo.yml                unknown                          1.62        1.70        None
libsndfile.yml          unknown                          1.55        1.60        None
mujs.yml                unknown                          1.57        1.64        None
plutovg.yml             unknown                          1.61        1.68        None
-------------------------------------------------------------------------------------
Run set 2               done                             9.42        1.88           -

Statistics:            114 Files
  correct:              12
    correct true:        2
    correct false:      10
  incorrect:             3
    incorrect true:      2
    incorrect false:     1
  unknown:              99
  Score:               -66 (max: 144)
