   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/utaipan.xml
name:                    utaipan
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-06 19:57:09 EEST
tool:                    ULTIMATE Taipan 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.086 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
gpac_8.yml                      TIMEOUT                        120.93      133.99        None
gpac_9.yml                      unknown                         67.64       76.99        None
gps-sdr-sim.yml                 unknown                         15.27       18.08        None
gss-ntlmssp.yml                 TIMEOUT                        120.94      133.95        None
gss-ntlmsspFixed.yml            TIMEOUT                        120.94      133.65        None
hyperkit_1.yml                  TIMEOUT                        120.94      134.23        None
hyperkit_1Fixed.yml             TIMEOUT                        120.91      134.52        None
jhead.yml                       TIMEOUT                        120.85      139.85        None
jhead_1.yml                     TIMEOUT                        120.93      135.68        None
jq.yml                          TIMEOUT                        120.91      137.65        None
json-c.yml                      TIMEOUT                        120.92      135.70        None
json-parser.yml                 TIMEOUT                        120.93      134.31        None
json-parserFixed.yml            TIMEOUT                        120.95      134.47        None
kilo.yml                        unknown                         14.15       16.58        None
krb5.yml                        TIMEOUT                        120.94      133.53        None
krb5Fixed.yml                   TIMEOUT                        120.93      133.36        None
libeconf.yml                    unknown                         12.91       14.82        None
liblouis.yml                    unknown                         50.07       59.32        None
libming_1.yml                   ERROR (7)                       10.75       12.15        None
libpe.yml                       TIMEOUT                        120.92      133.72        None
libredwg.yml                    TIMEOUT                        120.93      133.22        None
libredwg_1.yml                  TIMEOUT                        120.94      134.14        None
libredwg_1Fixed.yml             TIMEOUT                        120.94      134.43        None
memcached.yml                   TIMEOUT                        120.93      134.11        None
minizip-ng.yml                  false(valid-deref)              43.61       50.53        None
minizip-ngFixed.yml             TIMEOUT                        120.81      134.17        None
minizip-ng_1.yml                unknown                         31.51       36.90        None
minizip-ng_1Fixed.yml           unknown                         30.68       35.78        None
mongoose.yml                    false(valid-deref)              11.96       13.47        None
mongooseFixed.yml               true                            14.17       16.16        None
mongoose_1.yml                  true                             7.64        8.72        None
moonlight-common-c.yml          unknown                         56.83       66.73        None
nanopb.yml                      false(valid-deref)              68.51       76.63        None
netatalk.yml                    unknown                         80.41       93.60        None
netatalkFixed.yml               TIMEOUT                        120.91      137.86        None
netconsd.yml                    ERROR (7)                       11.32       12.79        None
openNDS_1.yml                   TIMEOUT                        120.93      133.82        None
openNDS_1Fixed.yml              TIMEOUT                        120.89      134.96        None
openSC.yml                      TIMEOUT                        120.91      135.12        None
openSCFixed.yml                 TIMEOUT                        120.90      135.04        None
openrazer.yml                   TIMEOUT                        120.94      133.85        None
openrazerFixed.yml              TIMEOUT                        120.93      133.99        None
pacparser.yml                   unknown                         82.88       95.57        None
pacparserFixed.yml              unknown                         79.50       92.56        None
picotcp.yml                     unknown                         13.81       16.27        None
picotcpFixed.yml                unknown                         14.15       16.63        None
pjproject.yml                   TIMEOUT                        120.94      133.22        None
plutovg.yml                     false(valid-deref)              10.19       11.63        None
ppp.yml                         TIMEOUT                        120.95      133.74        None
radare2.yml                     TIMEOUT                        120.91      138.28        None
radare2Fixed.yml                TIMEOUT                        120.86      139.29        None
radare2_1.yml                   unknown                         27.18       32.97        None
radare2_1Fixed.yml              unknown                         26.71       32.50        None
radare2_2.yml                   TIMEOUT                        120.94      134.84        None
radare2_2Fixed.yml              TIMEOUT                        120.95      134.52        None
rizin.yml                       false(valid-deref)              12.70       14.97        None
smartdns.yml                    TIMEOUT                        120.91      137.76        None
sniproxy.yml                    unknown                         28.08       35.05        None
sniproxyFixed.yml               true                            15.29       17.72        None
sofia-sip.yml                   false(valid-deref)              11.25       12.94        None
sofia-sipFixed.yml              unknown                         20.51       24.43        None
sofia-sip_1.yml                 false(valid-deref)              13.80       15.88        None
sofia-sip_2.yml                 false(valid-deref)              42.12       47.05        None
stb.yml                         TIMEOUT                        120.99      134.16        None
stb_1.yml                       unknown                         29.83       35.07        None
tinydir.yml                     unknown                         33.43       40.01        None
tinytiff.yml                    TIMEOUT                        121.01      133.44        None
wasm-micro-runtime.yml          false(valid-deref)              10.44       11.69        None
wasm-micro-runtimeFixed.yml     true                            12.72       14.37        None
zchunk.yml                      false(valid-deref)              70.38       78.72        None
zchunkFixed.yml                 TIMEOUT                        120.94      134.47        None
zephyr.yml                      TIMEOUT                        120.96      134.06        None
zstd.yml                        unknown                         62.06       72.48        None
zstdFixed.yml                   unknown                         58.16       67.89        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1701.68      673.55           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             7.18        8.50        None
gpac.yml                false(no-overflow)              11.76       13.86        None
gpac_15.yml             false(no-overflow)               6.38        7.38        None
gpac_9.yml              true                             5.84        7.03        None
kilo.yml                unknown                         12.08       14.09        None
libredwg_1.yml          true                             8.30        9.88        None
libredwg_1Fixed.yml     true                             7.81        9.51        None
libsndfile.yml          false(no-overflow)              13.02       15.92        None
mujs.yml                TIMEOUT                        120.95      134.51        None
nanopb.yml              true                             7.90        9.76        None
netconsd.yml            TIMEOUT                        120.05      133.18        None
plutovg.yml             false(no-overflow)               6.28        7.26        None
stb.yml                 false(no-overflow)              13.24       15.48        None
sysstat.yml             true                             5.84        7.07        None
zchunk.yml              true                             8.20       10.01        None
zchunkFixed.yml         true                             7.58        9.21        None
-------------------------------------------------------------------------------------
Run set 2               done                           121.45      135.28           -

Statistics:            124 Files
  correct:              19
    correct true:        5
    correct false:      14
  incorrect:            10
    incorrect true:     10
    incorrect false:     0
  unknown:              95
  Score:              -296 (max: 155)
