   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cbmc.xml
name:                    cbmc
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-20 10:55:40 EEST
tool:                    CBMC 5.70.0 (cbmc-5.70.0-121-g4f69955d00)
tool executable:         /usr/svcomp/tools/cbmc/cbmc
options:                 --graphml-witness witness.graphml
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.107 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--graphml-witness witness.graphml' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
zchunkFixed.yml                 ERROR (137)                     28.93       37.80        None
zephyr.yml                      TIMEOUT                        121.06      137.72        None
zstd.yml                        false(valid-deref)               0.16        0.33        None
zstdFixed.yml                   ERROR (137)                     39.85       59.50        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1771.48      362.29           -


no-overflow.no-overflow
Run set 2 of 2 with options '--graphml-witness witness.graphml' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.09        0.18        None
gpac_15.yml             false(no-overflow)               0.09        0.16        None
kilo.yml                false(no-overflow)               0.10        0.16        None
libsndfile.yml          false(no-overflow)               0.29        0.35        None
mujs.yml                false(no-overflow)              17.10       17.29        None
plutovg.yml             false(no-overflow)               0.11        0.15        None
-------------------------------------------------------------------------------------
Run set 2               done                            17.80       17.51           -

Statistics:            113 Files
  correct:              49
    correct true:        3
    correct false:      46
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:              64
  Score:                52 (max: 143)
