   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/symbiotic.xml
name:                    symbiotic
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-06 19:15:14 EEST
tool:                    symbiotic 10.0.0-rc1-f6104f53
tool executable:         /usr/svcomp/tools/symbiotic/bin/symbiotic
options:                 --sv-comp
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.086 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
kilo.yml                        false(valid-deref)               9.37       21.64        None
krb5.yml                        false(valid-free)                8.05       20.00        None
krb5Fixed.yml                   TIMEOUT (verification)         106.09      181.54        None
libeconf.yml                    true                             1.44        4.01        None
liblouis.yml                    TIMEOUT (verification)         110.37      182.08        None
libming_1.yml                   TIMEOUT (verification)          87.18      182.15        None
libpe.yml                       false(valid-deref)               1.27        1.77        None
libredwg.yml                    false(valid-deref)               9.39       12.04        None
libredwg_1.yml                  false(valid-deref)               5.93        9.77        None
libredwg_1Fixed.yml             TIMEOUT (verification)         113.17      181.03        None
memcached.yml                   false(valid-memtrack)           23.90       29.40        None
minizip-ng.yml                  false(valid-deref)              19.17       23.45        None
minizip-ngFixed.yml             TIMEOUT (verification)         111.63      180.75        None
minizip-ng_1.yml                false(valid-deref)               1.10        1.43        None
minizip-ng_1Fixed.yml           TIMEOUT (verification)         117.24      181.07        None
mongoose.yml                    false(valid-deref)               0.94        1.07        None
mongooseFixed.yml               TIMEOUT (verification)         103.63      181.01        None
mongoose_1.yml                  true                             0.36        0.49        None
moonlight-common-c.yml          ERROR(returned 1, verification-finished)        4.17        8.07        None
nanopb.yml                      false(valid-deref)               2.98        6.16        None
netatalk.yml                    TIMEOUT (verification)         109.01      181.11        None
netatalkFixed.yml               TIMEOUT (verification)         106.58      181.03        None
netconsd.yml                    TIMEOUT (verification)         116.10      181.02        None
openNDS_1.yml                   TIMEOUT (verification)          86.36      181.03        None
openNDS_1Fixed.yml              TIMEOUT (verification)          95.02      181.11        None
openSC.yml                      TIMEOUT (verification)         107.64      181.03        None
openSCFixed.yml                 TIMEOUT (verification)         113.63      181.06        None
openrazer.yml                   TIMEOUT (verification)         115.96      181.01        None
openrazerFixed.yml              TIMEOUT (verification)         117.16      181.01        None
pacparser.yml                   TIMEOUT (verification)         120.86      150.01        None
pacparserFixed.yml              TIMEOUT (verification)         120.95      133.45        None
picotcp.yml                     ERROR(returned 1, verification-finished)        1.39        2.45        None
picotcpFixed.yml                ERROR(returned 1, verification-finished)        1.40        1.97        None
pjproject.yml                   false(valid-deref)               1.84        2.07        None
plutovg.yml                     false(valid-deref)               1.97        2.23        None
ppp.yml                         false(valid-deref)               0.39        0.46        None
radare2.yml                     ERROR(returned 1, verification-finished)        1.09        1.57        None
radare2Fixed.yml                ERROR(returned 1, verification-finished)        1.13        1.78        None
radare2_1.yml                   false(valid-deref)               1.06        1.21        None
radare2_1Fixed.yml              TIMEOUT (verification)         120.02      132.08        None
radare2_2.yml                   TIMEOUT (verification)         120.96      133.14        None
radare2_2Fixed.yml              TIMEOUT (verification)         120.01      132.05        None
rizin.yml                       TIMEOUT (verification)         120.02      132.10        None
smartdns.yml                    false(valid-deref)               2.34        2.63        None
sniproxy.yml                    TIMEOUT (verification)         120.04      132.17        None
sniproxyFixed.yml               TIMEOUT (verification)         120.04      132.17        None
sofia-sip.yml                   false(valid-deref)               0.94        1.07        None
sofia-sipFixed.yml              false(valid-memtrack)            0.75        0.86        None
sofia-sip_1.yml                 false(valid-deref)               1.24        1.40        None
sofia-sip_2.yml                 false(valid-deref)               1.47        1.66        None
stb.yml                         false(valid-memtrack)            2.45        2.73        None
stb_1.yml                       ERROR(returned 1, verification-finished)        1.94        2.72        None
tinydir.yml                     false(valid-memtrack)            1.24        1.40        None
tinytiff.yml                    ERROR(unknown, verification-finished)        0.46        0.53        None
wasm-micro-runtime.yml          false(valid-deref)               0.61        0.71        None
wasm-micro-runtimeFixed.yml     TIMEOUT (verification)         120.20      132.15        None
zchunk.yml                      false(valid-deref)               1.52        1.72        None
zchunkFixed.yml                 TIMEOUT (verification)         120.05      132.19        None
zephyr.yml                      TIMEOUT (verification)         120.93      133.33        None
zstd.yml                        false(valid-deref)               1.36        1.54        None
zstdFixed.yml                   TIMEOUT (verification)         120.16      132.20        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           323.51      519.35           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             0.33        0.41        None
gpac.yml                false(no-overflow)               1.28        1.44        None
gpac_15.yml             false(no-overflow)               1.89        2.11        None
gpac_9.yml              true                             0.32        0.38        None
kilo.yml                false(no-overflow)               1.87        2.09        None
libredwg_1.yml          TIMEOUT (verification)         120.98      133.08        None
libredwg_1Fixed.yml     TIMEOUT (verification)         120.38      132.39        None
libsndfile.yml          false(no-overflow)               8.12        8.97        None
mujs.yml                false(no-overflow)               9.09       10.03        None
nanopb.yml              TIMEOUT (verification)         120.97      133.08        None
netconsd.yml            TIMEOUT (verification)         120.69      132.82        None
plutovg.yml             false(no-overflow)              32.58       35.87        None
stb.yml                 false(no-overflow)               1.17        1.32        None
sysstat.yml             true                             0.33        0.40        None
zchunk.yml              TIMEOUT (verification)         120.94      133.27        None
zchunkFixed.yml         TIMEOUT (verification)         121.03      133.15        None
-------------------------------------------------------------------------------------
Run set 2               done                            58.95      134.14           -

Statistics:            124 Files
  correct:              39
    correct true:        2
    correct false:      37
  incorrect:             6
    incorrect true:      6
    incorrect false:     0
  unknown:              79
  Score:              -151 (max: 155)
