   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/symbiotic.xml
name:                    symbiotic
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-13 09:52:09 EEST
tool:                    symbiotic 10.0.0-rc1-f6104f53
tool executable:         /usr/svcomp/tools/symbiotic/bin/symbiotic
options:                 --sv-comp
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.081 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
smartdns.yml                    TIMEOUT (verification)         120.79      129.38        None
sniproxy.yml                    TIMEOUT (verification)         120.82      126.84        None
sniproxyFixed.yml               TIMEOUT (verification)         120.89      125.12        None
sofia-sip.yml                   false(valid-deref)               1.00        1.30        None
sofia-sipFixed.yml              TIMEOUT (verification)         120.87      125.73        None
sofia-sip_1.yml                 false(valid-deref)               1.27        1.36        None
sofia-sip_2.yml                 false(valid-deref)               1.31        1.40        None
stb.yml                         false(valid-deref)               4.64        4.85        None
stb_1.yml                       ERROR(returned 1, verification-finished)        1.90        3.03        None
tinydir.yml                     TIMEOUT (verification)         120.79      128.87        None
tinytiff.yml                    ERROR(unknown, verification-finished)        0.52        0.57        None
wasm-micro-runtime.yml          false(valid-deref)               0.59        0.64        None
wasm-micro-runtimeFixed.yml     TIMEOUT (verification)         120.93      126.12        None
zchunk.yml                      false(valid-deref)               1.89        2.02        None
zchunkFixed.yml                 TIMEOUT (verification)         120.80      128.37        None
zephyr.yml                      TIMEOUT (verification)         120.80      126.91        None
zstd.yml                        false(valid-deref)               1.72        2.06        None
zstdFixed.yml                   TIMEOUT (verification)         120.93      124.91        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           786.89      507.05           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               1.10        1.43        None
gpac_15.yml             false(no-overflow)               1.61        1.96        None
kilo.yml                false(no-overflow)               1.53        1.87        None
libsndfile.yml          false(no-overflow)               7.38        7.90        None
mujs.yml                false(no-overflow)               8.01        8.55        None
plutovg.yml             false(no-overflow)              30.76       32.01        None
-------------------------------------------------------------------------------------
Run set 2               done                            50.39       32.21           -

Statistics:            114 Files
  correct:              44
    correct true:        2
    correct false:      42
  incorrect:             3
    incorrect true:      3
    incorrect false:     0
  unknown:              67
  Score:               -50 (max: 144)
